"","theta_1","theta_2","mu_1","mu_2","size_1","size_2","prob_1","prob_2","total_mean_1","total_mean_2","foldChange","norm_total_mean_1","norm_total_mean_2","norm_foldChange","chi2LR1","pvalue_LR2","pvalue_LR3","FDR_LR2","FDR_LR3","pvalue","pvalue.adj.FDR","Remark","Type","State"
"gene_nDE_425",0.976295975250219,0.968712318687501,1.85622486369622,1.21453551067162,11342.4242098413,17223.8875920669,0.999836373503425,0.999929490373893,0.04,0.03,1.33333333333333,0.044,0.038,1.15789473684211,1.09076163523895,0.0678697823046436,0.36740780406088,0.223970281605324,0.808297168933937,0.779304716877383,1,NA,NA,NA
"gene_nDE_271",0.977019072962559,0.973420805401127,1.74057381208537,2.3326515678659,6.02522871748607,16320.3869745971,0.775866846284408,0.999857091733407,0.028,0.056,0.5,0.04,0.062,0.645161290322581,1.08987914613596,0.0638858388152079,0.0446701702226154,0.217425834282461,0.663770311175488,0.779517842867435,1,NA,NA,NA
"gene_nDE_283",0.995859148786445,0.994979996097871,3.38094672988432,1.59362426500313,16896.0957677808,18490.9208316049,0.999799937785826,0.999913823278667,0.012,0.008,1.5,0.014,0.008,1.75,1.08599013961715,0.128826305013199,0.184974417704343,0.286184617961956,0.768477296463037,0.780457150862241,1,NA,NA,NA
"gene_nDE_126",0.98473297661867,0.984939988352949,2.48902481099651,1.59362425040209,15582.6667815697,14202.4668558273,0.99984029516022,0.999887805022188,0.03,0.02,1.5,0.038,0.024,1.58333333333333,1.08577672523819,0.0527024474660835,0.522698609287529,0.198148882914878,0.846180012771132,0.780508700872334,1,NA,NA,NA
"gene_nDE_348",0.982075704245653,0.974133498090313,2.23161476672132,2.6288827226398,16171.7166457912,18568.1139405802,0.999862024118615,0.999858439549368,0.034,0.052,0.653846153846154,0.04,0.068,0.588235294117647,1.08161645939481,0.00450134292093041,0.150455532205773,0.0738596660998426,0.768477296463037,0.78151369412256,1,NA,NA,NA
"gene_nDE_275",0.891859546261629,0.911687709767907,2.03439143367224,1.97028067705377,14405.3482462393,17274.9426954935,0.999858795210426,0.999885958754335,0.184,0.15,1.22666666666667,0.22,0.174,1.26436781609195,1.0785179254857,0.00612012620023827,0.345411830993053,0.0738596660998426,0.800997851892798,0.782262308254363,1,NA,NA,NA
"gene_nDE_477",0.98744998936082,1.21741089274155e-05,1.59362436261982,0.0120000316249342,15953.8651720904,0.0106283390422258,0.99990012043007,0.469690867210801,0.018,0.012,1.5,0.02,0.012,1.66666666666667,1.0592360711758,0.283632013388152,0.429625411314354,0.409690686005109,0.822809381490436,0.786922632134935,1,NA,NA,NA
"gene_nDE_40",0.992469993831502,0.997489998044517,1.59362419047851,1.5936240337153,15716.8385987129,18780.269002494,0.99989861430403,0.999915150905669,0.01,0.004,2.5,0.012,0.004,3,1.05061766799773,0.224448993597592,0.362434351465059,0.352868597000768,0.801475148777405,0.789006513484448,1,NA,NA,NA
"gene_nDE_133",0.992469997844476,0.997489998053858,1.59362429508326,1.59362426172818,12156.0386753693,18364.0559063779,0.999868919847565,0.99991322799343,0.012,0.002,6,0.012,0.004,3,1.05057484317052,0.135442339120399,0.196557415866422,0.286184617961956,0.768477296463037,0.789016869424581,1,NA,NA,NA
"gene_nDE_32",0.997489998050302,0.992469993830369,1.59362426332923,1.59362419035669,13659.8344989427,15716.83859244,0.999883348633177,0.999898614303997,0.002,0.012,0.166666666666667,0.004,0.012,0.333333333333333,1.05048538027663,0.224452714279645,0.362438645367871,0.352868597000768,0.801475148777405,0.789038503460451,1,NA,NA,NA
"gene_nDE_232",0.909211492584875,0.917057889257917,2.3350997119678,2.02550196384458,11960.2043780351,14708.8604782571,0.999804798996374,0.999862312714097,0.188,0.156,1.20512820512821,0.212,0.168,1.26190476190476,1.03703783616766,0.0280016858916777,0.428036351302391,0.143052435363235,0.822809381490436,0.79229089070164,1,NA,NA,NA
"gene_nDE_418",0.943090972313835,0.951998611261943,2.10862951035866,1.79161483009926,15494.2656671036,17967.8651133869,0.99986392755686,0.999900297771004,0.112,0.08,1.4,0.12,0.086,1.3953488372093,1.03393931053506,0.0450540879206039,0.314219612217725,0.184078130647039,0.800997851892798,0.793040412463346,1,NA,NA,NA
"gene_nDE_488",0.986844700030986,0.978609021678914,2.43248406111969,1.86994729112468,16810.9721097434,60.983329683226,0.999855324717397,0.970249008784573,0.028,0.036,0.777777777777778,0.032,0.04,0.8,1.02632055695889,0.0919246890276881,0.688851453350096,0.25097284960825,0.900151679898393,0.794883515559204,1,NA,NA,NA
"gene_nDE_484",0.975796242390324,0.973615702076649,2.3963147666136,1.66765261732709,16524.4456088209,4.507387589188,0.999855004677984,0.729936557244177,0.048,0.03,1.6,0.058,0.044,1.31818181818182,1.00984189508625,0.02079803846591,0.305011853547663,0.132231659060234,0.789641615931417,0.798870525545211,1,NA,NA,NA
"gene_nDE_396",0.91730075197719,0.911122726077863,1.98308936882925,2.31780317711725,16.6604128179394,189.744267292706,0.893631070548716,0.98793200983699,0.132,0.172,0.767441860465116,0.164,0.206,0.796116504854369,0.982929294063752,0.103258506849273,0.663546592815477,0.266854815893604,0.892355762751849,0.805382466813743,1,NA,NA,NA
"gene_nDE_361",0.991121064969433,0.994681782633002,1.12626120661231,1.88033309939874,13083.2774743745,2.44593451166108,0.999913923383184,0.565368287761074,0.008,0.006,1.33333333333333,0.01,0.01,1,0.982742622257547,0.355606962803891,0.457102587706786,0.4513472989434,0.825581935039195,0.805427632560711,1,NA,NA,NA
"gene_nDE_150",0.96402063815545,0.963148469697755,2.22349744607239,1.6824265680607,112.567891534842,17735.1529818569,0.980630102433536,0.99990514505382,0.068,0.052,1.30769230769231,0.08,0.062,1.29032258064516,0.977135860418173,0.0624098927789156,0.548216563728846,0.215918096791571,0.852119224056794,0.806784165521157,1,NA,NA,NA
"gene_nDE_13",0.99551893599037,0.985881645190584,2.23161152325785,0.708298267479705,15734.157609609,1.16497384161234,0.999858187828739,0.62189248212156,0.008,0.01,0.8,0.01,0.01,1,0.955770094468022,0.171062921921537,0.392282354950456,0.308679941862265,0.814291929594285,0.811952515081812,1,NA,NA,NA
"gene_nDE_260",0.989959992803116,0.989188883779456,1.59362411849019,2.58992754798864,17337.3842644976,10398.085270144,0.999908090077239,0.999750984671787,0.012,0.026,0.461538461538462,0.016,0.028,0.571428571428571,0.952283621300921,0.514244732319906,0.510522258522167,0.573951713004206,0.83873378605098,0.812795679503759,1,NA,NA,NA
"gene_nDE_16",0.962369950230429,0.949597896227309,2.33855656872296,2.06340585695634,10904.2013244917,13559.2119336409,0.999785582174161,0.999847845736828,0.07,0.088,0.795454545454546,0.088,0.104,0.846153846153846,0.938815963486832,0.168379863857468,0.417601771346494,0.308679941862265,0.819167472097395,0.816051938792606,1,NA,NA,NA
"gene_nDE_423",0.896321999211172,0.876095651252353,2.02550180750258,1.96926159617774,15335.5228931365,12.485198426047,0.99986793835916,0.863760971136254,0.172,0.208,0.826923076923077,0.21,0.244,0.860655737704918,0.934024250099355,4.41803795167006e-05,0.630926765783214,0.00830690394281786,0.875946868999996,0.817210169260622,1,NA,NA,NA
"gene_nDE_59",0.98737827905013,0.987475420855257,3.01068290932095,3.83244519228143,17805.7365506262,8.65504267985516,0.999830943588011,0.693097184035486,0.03,0.036,0.833333333333333,0.038,0.048,0.791666666666667,0.91446079270338,0.0214132176045725,0.601993282925134,0.132231659060234,0.86378012301994,0.82193675882212,1,NA,NA,NA
"gene_nDE_168",0.974261734369515,0.966718998017144,3.10821068000268,2.34367962244415,9.66802158933729,1.87208676272097,0.75671930390138,0.444067956257887,0.062,0.062,1,0.08,0.078,1.02564102564103,0.891140065682293,0.406059696219906,0.653730916682128,0.496295184268775,0.887501782457699,0.827565371936924,1,NA,NA,NA
"gene_nDE_448",0.99246999391021,0.995746851021427,1.59362378514796,2.82143941408959,17214.4609512825,17883.7884049439,0.999907433856102,0.999842259688189,0.01,0.01,1,0.012,0.012,1,0.889299036016865,0.0648729761961654,0.11716201545005,0.217425834282461,0.768477296463037,0.828009400245077,1,NA,NA,NA
"gene_nDE_457",0.990625978521213,0.984141572673596,1.92020059022147,2.14397048912807,17734.9809712062,17716.0916646897,0.999891739793123,0.999878996389185,0.016,0.034,0.470588235294118,0.018,0.034,0.529411764705882,0.887836702722581,0.07914800801924,0.606650732683378,0.23852378090979,0.86378012301994,0.828362056548489,1,NA,NA,NA
"gene_nDE_77",0.995518934062091,0.993136727305574,2.23161188376718,0.874217705887391,14637.9805794846,10409.1577809268,0.999847569703595,0.999916021612037,0.01,0.006,1.66666666666667,0.01,0.006,1.66666666666667,0.886920915855043,0.158624435122686,0.256884236511745,0.302521067794269,0.768477296463037,0.828582891156303,1,NA,NA,NA
"gene_nDE_139",0.959091961061093,0.955599949924905,2.2978367797465,1.93693475172728,13.3712726613991,11780.246397944,0.853352432799237,0.99983560476891,0.078,0.07,1.11428571428571,0.094,0.086,1.09302325581395,0.883384351649738,0.00344889255836134,0.546577422415372,0.0738596660998426,0.852119224056794,0.82943558298277,1,NA,NA,NA
"gene_nDE_243",0.985660900773407,0.991308472101384,1.8132240707185,2.53120052619001,10273.8414462752,11927.0531261334,0.999823541747082,0.99978782156554,0.024,0.018,1.33333333333333,0.026,0.022,1.18181818181818,0.876761229449357,0.059133202566421,0.0495120045632066,0.209654081826402,0.663770311175488,0.83103192609918,1,NA,NA,NA
"gene_nDE_427",0.979919982938379,0.986556802191315,1.59362444290752,2.23161188409214,14842.2654337444,10510.0762539421,0.999892640826307,0.999787714371328,0.028,0.03,0.933333333333333,0.032,0.03,1.06666666666667,0.869483442507715,0.317461178074187,0.0369395402007289,0.429624117961597,0.650382798739662,0.832785201835256,1,NA,NA,NA
"gene_nDE_245",0.983168110290114,0.990625978521213,1.78233106175474,1.92020059022147,16832.5773044839,17734.9809712062,0.999894125401837,0.999891739793123,0.024,0.018,1.33333333333333,0.03,0.018,1.66666666666667,0.858209923673485,0.200572348059743,0.305548970267168,0.338761957943425,0.789641615931417,0.835499168100446,1,NA,NA,NA
"gene_nDE_183",0.997959542948983,0.997489998050302,3.92069040582602,1.59362426332923,12832.4171697549,13659.8344989427,0.999694563165247,0.999883348633177,0.008,0.004,2,0.008,0.004,2,0.853026959556843,0.17196854569949,0.234432398192316,0.308679941862265,0.768477296463037,0.836746071542371,1,NA,NA,NA
"gene_nDE_273",0.997959542881784,0.997489998053858,3.92069047557331,1.59362426172818,12074.6746588217,18364.0559063779,0.999675401786202,0.99991322799343,0.008,0.002,4,0.008,0.004,2,0.853006083746322,0.171968056399422,0.234431899072149,0.308679941862265,0.768477296463037,0.836751092677963,1,NA,NA,NA
"gene_nDE_400",0.893776303790392,0.912152230270739,1.90164673084922,2.00346578370773,11.773118522721,10070.1045179276,0.86093752283223,0.999801087737845,0.18,0.162,1.11111111111111,0.202,0.176,1.14772727272727,0.844892466585861,0.142517611160141,0.58691196960865,0.290780675456956,0.863535470552632,0.838701914651295,1,NA,NA,NA
"gene_nDE_356",0.984423221920739,0.982429978482517,1.02717008874047,1.59362357410113,13634.6672198166,12275.0469187297,0.999924670496465,0.99987019058116,0.014,0.03,0.466666666666667,0.016,0.028,0.571428571428571,0.837602772797965,0.520472599928911,0.17070179795095,0.573951713004206,0.768477296463037,0.84045339796946,1,NA,NA,NA
"gene_nDE_367",0.977451212537281,0.920620964342034,1.41914495519786,0.554300217350353,4.58530874994706,0.246199705686672,0.763651278719683,0.307557438297573,0.026,0.036,0.722222222222222,0.032,0.044,0.727272727272727,0.829620718941584,0.441060383583118,0.643176166575498,0.518627863048105,0.882343934845336,0.842369811919378,1,NA,NA,NA
"gene_nDE_153",0.976809532912925,0.968932362641636,1.98357417348206,1.48064043198184,19554.1413538828,14830.1803360164,0.999898570182959,0.999900170288794,0.036,0.04,0.9,0.046,0.046,1,0.797877184709364,0.00284109917335873,0.163490614899871,0.0661079224320842,0.768477296463037,0.849974715197522,1,NA,NA,NA
"gene_nDE_333",0.969879976575098,0.977236404076873,1.59362426042891,2.10862989133649,14685.8736470281,19025.5777175588,0.999891497680914,0.999889180962266,0.042,0.034,1.23529411764706,0.048,0.048,1,0.797251142376922,0.0328228408338459,0.474974336709944,0.150218830777738,0.828028773415501,0.850124410343982,1,NA,NA,NA
"gene_nDE_167",0.993451078564473,0.99342236232044,1.83236667925246,2.43248419417171,0.781639111676618,12520.5876201888,0.299019655728768,0.99980575898035,0.008,0.014,0.571428571428571,0.012,0.016,0.75,0.79486936340092,0.419778933783176,0.139698952071476,0.510156267968789,0.768477296463037,0.850693816458538,1,NA,NA,NA
"gene_nDE_234",0.905562204935097,0.891960276239095,2.20250800952936,2.07331143366259,14918.8320329812,11.5935976826439,0.999852389054963,0.8482969765864,0.176,0.194,0.907216494845361,0.208,0.224,0.928571428571428,0.762997154014329,0.359821247329331,0.738528214716171,0.455349012107029,0.940144225855303,0.85829558026976,1,NA,NA,NA
"gene_nDE_4",0.930376854915835,0.915007974600835,2.21190838731599,2.02371619787472,18370.3323085933,12.7409534503643,0.999879607943179,0.862935219948109,0.134,0.144,0.930555555555556,0.154,0.172,0.895348837209302,0.741136117356746,0.307133817690729,0.790441876812189,0.42255367883624,0.985754549861713,0.863488270005804,1,NA,NA,NA
"gene_nDE_479",0.914275201031896,0.898251190576863,2.70633472202556,2.57496870454859,11762.9838392329,12436.3221359953,0.999769980793136,0.99979299059371,0.186,0.222,0.837837837837838,0.232,0.262,0.885496183206107,0.739574317076858,0.00469841483453104,0.413093478372333,0.0738596660998426,0.819167472097395,0.863858515260542,1,NA,NA,NA
"gene_nDE_313",0.944512207701569,0.930177056438465,1.76615249578427,1.77592040159536,10839.4897130305,16939.288912294,0.999837089676907,0.999895170674386,0.092,0.116,0.793103448275862,0.098,0.124,0.790322580645161,0.731979188896275,0.108133446960494,0.574177576550325,0.272116659739668,0.859750951718355,0.865657574161238,1,NA,NA,NA
"gene_nDE_413",0.972051508271292,0.964738338624189,2.07524653919081,1.75828302108283,16.8450074650905,1.40943250115944,0.890316137472509,0.444936576931558,0.044,0.052,0.846153846153846,0.058,0.062,0.935483870967742,0.727418108433426,0.372877159089492,0.695092789677149,0.463664641302586,0.900890654898782,0.866736762345494,1,NA,NA,NA
"gene_nDE_191",0.991121064969433,0.987449988879893,1.12626120661231,1.59362415943904,13083.2774743745,14105.142861959,0.999913923383184,0.999887030982608,0.008,0.014,0.571428571428571,0.01,0.02,0.5,0.720928304102102,0.235485855214173,0.66136178778722,0.366026927126377,0.892214487297854,0.86827070803087,1,NA,NA,NA
"gene_nDE_73",0.991121064969433,0.987450006206841,1.12626120661231,1.59362546620257,13083.2774743745,15997.6887509293,0.999913923383184,0.999900393940884,0.012,0.016,0.75,0.01,0.02,0.5,0.720861108349339,0.340231566220055,0.73100544356419,0.438316342067278,0.933337307407849,0.868286580610369,1,NA,NA,NA
"gene_nDE_138",0.988148017143447,0.980671511208067,1.85622678360486,1.75906146573024,13868.9513833736,10815.9473056759,0.999866177454423,0.999837390533073,0.02,0.026,0.769230769230769,0.022,0.034,0.647058823529412,0.720208781057977,0.0901368618685751,0.0379010954976493,0.25002681957954,0.650382798739662,0.86844065872514,1,NA,NA,NA
"gene_nDE_278",0.995859148786445,0.991624262084866,3.38094672988432,3.10420435239892,16896.0957677808,17422.4260661239,0.999799937785826,0.999821858829877,0.01,0.016,0.625,0.014,0.026,0.538461538461539,0.712222288322394,0.0949941845809474,0.418896502156201,0.251558673982879,0.819167472097395,0.870325447679908,1,NA,NA,NA
"gene_nDE_114",0.799705368375295,0.777924905156437,1.95711686921898,1.99932839406722,16628.0020826255,15643.1870302696,0.999882313790086,0.999872208080605,0.336,0.384,0.875,0.392,0.444,0.882882882882883,0.704028600737729,0.00441152169812087,0.495467726462935,0.0738596660998426,0.832447199069207,0.872255974858904,1,NA,NA,NA
"gene_nDE_424",0.995746851722145,0.997489998044517,2.82143937231935,1.5936240337153,18897.9111160399,18780.269002494,0.999850723279426,0.999915150905669,0.01,0.002,5,0.012,0.004,3,0.699557819809186,0.277301112468305,0.172555156658843,0.404697101208788,0.768477296463037,0.87330794939227,1,NA,NA,NA
"gene_nDE_46",0.997489998053858,0.995746851731413,1.59362426172818,2.82143937933706,18364.0559063779,16573.3097285158,0.99991322799343,0.999829789029131,0.002,0.012,0.166666666666667,0.004,0.012,0.333333333333333,0.699416420584583,0.273867493563151,0.259732602587115,0.40238083948208,0.768477296463037,0.873341204262406,1,NA,NA,NA
"gene_nDE_240",0.995746851848636,0.997489998050302,2.82143938464396,1.59362426332923,14253.2069548043,13659.8344989427,0.999802087979441,0.999883348633177,0.01,0.004,2.5,0.012,0.004,3,0.699247625511433,0.273877716889534,0.259739228753488,0.40238083948208,0.768477296463037,0.87338090088148,1,NA,NA,NA
"gene_nDE_18",0.995746851849255,0.997489999642568,2.82143938341714,1.59362459080232,14238.1870203944,11193.5515993225,0.999801879242514,0.999857650386938,0.012,0.004,3,0.012,0.004,3,0.699228261521071,0.273881597036754,0.259741743559768,0.40238083948208,0.768477296463037,0.873385454743073,1,NA,NA,NA
"gene_nDE_227",0.995746851706862,0.997489999642568,2.8214393388209,1.59362459080232,11383.6961726354,11193.5515993225,0.999752212271129,0.999857650386938,0.008,0.004,2,0.012,0.004,3,0.699164945791374,0.277344866562666,0.172573703489708,0.404697101208788,0.768477296463037,0.873400344675395,1,NA,NA,NA
"gene_nDE_158",0.957590689591231,0.946708408629755,2.26365586703646,1.98905676006993,10299.962821615,13721.5232126033,0.999780275082092,0.99985506212105,0.078,0.09,0.866666666666667,0.096,0.106,0.905660377358491,0.697172466938127,0.201604657076106,0.591793539259846,0.33917018778686,0.863535470552632,0.873868811129436,1,NA,NA,NA
"gene_nDE_220",0.989959992798999,0.994979996097871,1.593624117891,1.59362426500313,17337.459950812,18490.9208316049,0.999908090478468,0.999913823278667,0.016,0.008,2,0.016,0.008,2,0.683643036234614,0.108403888729691,0.645818171425258,0.272116659739668,0.882343934845336,0.877044361247388,1,NA,NA,NA
"gene_nDE_223",0.98655680208641,0.980267095409065,2.23161189277818,2.43248259145585,17111.7205723737,10076.0256491772,0.99986960277388,0.999758645364236,0.024,0.042,0.571428571428571,0.03,0.048,0.625,0.664569750783158,0.0226398554156844,0.00205233494929913,0.132231659060234,0.275193326212827,0.881504132615229,1,NA,NA,NA
"gene_nDE_277",0.984732976552427,0.989371954474469,2.48902415085261,3.01090175273261,17971.406556732,22.8826447049804,0.999861520050584,0.883719993410337,0.03,0.028,1.07142857142857,0.038,0.032,1.1875,0.651355390165691,0.211022196103932,0.0479173781344399,0.340917960378672,0.663770311175488,0.884581494862798,1,NA,NA,NA
"gene_nDE_152",0.970328265243853,0.961343019610973,2.089530693832,1.75906129662101,16743.9428676172,10323.9692021889,0.999875222342575,0.999829642883123,0.062,0.054,1.14814814814815,0.062,0.068,0.911764705882353,0.640834194395211,0.0750746910914236,0.480473721386772,0.23852378090979,0.828028773415501,0.88702393167608,1,NA,NA,NA
"gene_nDE_186",0.972094407215795,0.965440672001022,2.15010745920837,2.02550239682396,11.1710255944011,19013.3738771882,0.83859425091278,0.999893480943714,0.048,0.06,0.8,0.06,0.07,0.857142857142857,0.633627594489099,0.247022375076106,0.757428923742247,0.376236983776309,0.958516248629569,0.888692772355447,1,NA,NA,NA
"gene_nDE_491",0.993422362321313,0.989959992798999,2.43248419436356,1.593624117891,12520.5876309945,17337.459950812,0.999805758980502,0.999908090478468,0.016,0.012,1.33333333333333,0.016,0.016,1,0.628081740680315,0.057100738477684,0.661280099170167,0.207595057685817,0.892214487297854,0.889974672336898,1,NA,NA,NA
"gene_nDE_429",0.988948923209965,0.989959992803116,2.3527115322723,1.59362411849019,11480.530013161,17337.3842644976,0.999795111420305,0.999908090077239,0.022,0.016,1.375,0.026,0.016,1.625,0.621833990963808,0.123551676702406,0.158194506238307,0.282838834761229,0.768477296463037,0.891416290819446,1,NA,NA,NA
"gene_nDE_120",0.988948922442315,0.989959992798999,2.35271178141321,1.593624117891,14642.6722581528,17337.459950812,0.999839350783884,0.999908090478468,0.024,0.016,1.5,0.026,0.016,1.625,0.621802002922436,0.363432492701718,0.222701013017767,0.457221523076355,0.768477296463037,0.891423664822212,1,NA,NA,NA
"gene_nDE_228",0.984620269944981,0.976927054964513,2.47078458919097,2.25372155680434,49.55510642694,9.20897881784263,0.952508557932725,0.803386507267599,0.034,0.042,0.80952380952381,0.038,0.052,0.730769230769231,0.605074910378903,0.430117345870206,0.10141185322298,0.511136679718334,0.768477296463037,0.895269612144906,1,NA,NA,NA
"gene_nDE_385",0.932088110184128,0.942252956259754,2.14984445816875,2.00876083765643,12417.6308979633,16604.6409893661,0.999826901577189,0.999879038766526,0.124,0.104,1.19230769230769,0.146,0.116,1.25862068965517,0.586690747352009,0.224552743545943,0.557589036740453,0.352868597000768,0.854535826017403,0.899472348456783,1,NA,NA,NA
"gene_nDE_89",0.982373032875729,0.983168110300563,2.38271295998859,1.78233106383419,13345.8833453134,13518.986441354,0.999821496443839,0.999868178274931,0.032,0.022,1.45454545454545,0.042,0.03,1.4,0.585186779936976,0.0639775330823081,0.0845209906987269,0.217425834282461,0.768477296463037,0.899814989645072,1,NA,NA,NA
"gene_nDE_445",0.991308472102838,0.987378279051165,2.53120052638591,3.01068290921623,14494.3533190793,17805.7400474496,0.999825396931116,0.999830943621212,0.016,0.034,0.470588235294118,0.022,0.038,0.578947368421053,0.578481203078383,0.0154210383020792,0.412795599844445,0.120435465164844,0.819167472097395,0.901340450307222,1,NA,NA,NA
"gene_nDE_210",0.888497616679488,0.89004809007049,1.9730518600185,2.21915193274701,15518.3734234045,15644.7878154262,0.999872873207878,0.999858174030511,0.184,0.216,0.851851851851852,0.22,0.244,0.901639344262295,0.576089871588465,0.0309353508409468,0.338878135481463,0.147546725607971,0.800997851892798,0.901883561914127,1,NA,NA,NA
"gene_nDE_297",0.977897871624451,0.971877957428171,2.3527097978871,1.9202022732429,11882.1215873253,11197.2036753769,0.999802035013155,0.999828539955963,0.042,0.044,0.954545454545455,0.052,0.054,0.962962962962963,0.574011753007767,0.170106633503609,0.457142250992109,0.308679941862265,0.825581935039195,0.902355149861548,1,NA,NA,NA
"gene_nDE_214",0.958946766240485,0.967438758231009,2.09484496782192,1.96552644795691,11089.6972503558,10963.4636999839,0.999811135572158,0.999820752438653,0.074,0.056,1.32142857142857,0.086,0.064,1.34375,0.569115089368097,0.00142542819096747,0.436757870244375,0.0444529923144998,0.825581935039195,0.903464908486241,1,NA,NA,NA
"gene_nDE_110",0.946336657319997,0.949597893293274,1.71439283345874,2.06340578159898,13186.8511662468,16395.838211126,0.99987000915105,0.999874166473869,0.078,0.088,0.886363636363636,0.092,0.104,0.884615384615385,0.554578342849823,0.120774950126581,0.126292844752534,0.280067316780017,0.768477296463037,0.906747200884937,1,NA,NA,NA
"gene_nDE_189",0.997985947695615,0.997873425858989,4.9651143996366,2.82143937129693,13941.3239886681,13660.422161934,0.999643983115297,0.999793501495426,0.01,0.004,2.5,0.01,0.006,1.66666666666667,0.553664930804203,0.131334080359385,0.220186889444491,0.286184617961956,0.768477296463037,0.906952815200236,1,NA,NA,NA
"gene_nDE_23",0.986346817983652,0.991121064969433,1.3183738773494,1.12626120661231,10642.0066538288,13083.2774743745,0.999876131389963,0.999913923383184,0.016,0.01,1.6,0.018,0.01,1.8,0.548311364117438,0.160780427638912,0.537471063053589,0.302521067794269,0.852119224056794,0.908156403859296,1,NA,NA,NA
"gene_nDE_14",0.954491475463971,0.946708295977372,1.80186013837162,1.98905110196621,14564.6561043729,17171.4705855878,0.999876300735377,0.999884178776784,0.076,0.098,0.775510204081633,0.082,0.106,0.773584905660377,0.5482296999715,0.182998962589967,0.156994918036104,0.317840303445732,0.768477296463037,0.908174743191141,1,NA,NA,NA
"gene_nDE_164",0.946226261262247,0.953109985446099,1.93402954420594,2.26060909760453,19297.3506784761,11929.7019541944,0.999899787501275,0.999810541720558,0.088,0.092,0.956521739130435,0.104,0.106,0.981132075471698,0.546274497993807,0.000613588491912287,0.229444911207223,0.0263229463030371,0.768477296463037,0.908613638586612,1,NA,NA,NA
"gene_nDE_17",0.993136727305574,0.997489998052366,0.874217705887391,1.59362426171491,10409.1577809268,11723.4841274323,0.999916021612037,0.999864084119913,0.006,0.004,1.5,0.006,0.004,1.5,0.544931041707343,0.335444331372226,0.481190777092705,0.433450657104472,0.828028773415501,0.90891500559265,1,NA,NA,NA
"gene_nDE_188",0.989367119782361,0.991787133058151,2.82143834319552,3.65280720793878,15936.566947522,11946.6695039379,0.999822989547974,0.999694334000972,0.022,0.022,1,0.03,0.03,1,0.543435436801616,0.151712639456764,0.223327693941449,0.300302546268468,0.768477296463037,0.909250304067004,1,NA,NA,NA
"gene_nDE_288",0.995859147840925,0.993422362321313,3.38094677840448,2.43248419436356,13218.5219764737,12520.5876309945,0.999744291967803,0.999805758980502,0.01,0.012,0.833333333333333,0.014,0.016,0.875,0.533484209323532,0.0301015393800756,0.0264768483748012,0.147546725607971,0.592815706669217,0.91147584479217,1,NA,NA,NA
"gene_nDE_204",0.988148035687442,0.993088136706744,1.85621772770038,2.02550314393332,12229.8958904797,18621.8539375672,0.999848245965804,0.999891241609978,0.016,0.008,2,0.022,0.014,1.57142857142857,0.531286885083048,0.417148574091012,0.899534166042752,0.508399824673421,0.999997971807154,0.91196597464032,1,NA,NA,NA
"gene_nDE_497",0.981408395686865,0.98125195734459,1.39848110135486,1.92020045328985,18874.5216737689,11542.0104889109,0.999925911897811,0.999833661470693,0.024,0.034,0.705882352941176,0.026,0.036,0.722222222222222,0.527701470159826,0.204616892982626,0.0285020621126489,0.340917960378672,0.592815706669217,0.91276470742969,1,NA,NA,NA
"gene_nDE_370",0.98744998936082,0.983468178544374,1.59362436261982,1.93566090226606,15953.8651720904,30.3011726727268,0.99990012043007,0.939954992857375,0.018,0.028,0.642857142857143,0.02,0.032,0.625,0.520413377536045,0.354010949621201,0.30289342327222,0.450654888390194,0.789641615931417,0.914384331463277,1,NA,NA,NA
"gene_nDE_130",0.782084459946503,0.762491529140141,2.12926562722447,2.15571687512226,18878.3257318006,10560.254214059,0.999887223818096,0.999795906721173,0.392,0.444,0.882882882882883,0.464,0.512,0.90625,0.516558391450189,0.105243820815173,0.222129139183154,0.268747613867317,0.768477296463037,0.915238833550593,1,NA,NA,NA
"gene_nDE_410",0.961959396418842,0.967369976869977,1.840139230006,1.59362431285707,10676.2459310671,12435.9203137458,0.99982767143682,0.999871869545571,0.058,0.044,1.31818181818182,0.07,0.052,1.34615384615385,0.512781931927577,0.0154404442519031,0.6247812217536,0.120435465164844,0.874152498049587,0.916074436106725,1,NA,NA,NA
"gene_nDE_71",0.992469994101948,0.99468178258403,1.5936242523919,1.88033308025907,18663.2318625531,2.445934396314,0.999914618850655,0.565368278674133,0.01,0.008,1.25,0.012,0.01,1.2,0.503821023732471,0.438206326065743,0.489062701790213,0.518627863048105,0.828028773415501,0.918051151045709,1,NA,NA,NA
"gene_nDE_111",0.990625978691223,0.985681344156124,1.92020044734437,1.25710398922764,10142.2325324633,12.6796724875384,0.999810708641924,0.909799515596497,0.018,0.018,1,0.018,0.018,1,0.492701053350828,0.374282367819155,0.113554959561112,0.464066866457854,0.768477296463037,0.920492007343396,1,NA,NA,NA
"gene_nDE_176",0.993620277618975,0.991787136640819,2.82143937636276,3.65280641538951,11591.7631593575,14113.1826665824,0.999756658864978,0.999741244670424,0.014,0.028,0.5,0.018,0.03,0.6,0.472521965950477,0.0168164489474666,0.00741729641880495,0.125430713208468,0.338585548709547,0.924885389329037,1,NA,NA,NA
